original_text,augmented_text,label,reason
this parameter is ignored if metrics are not to,This parameter is ignored if metrics are not to,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
number of metrics to return.,number of metric to Return.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
"or empty, all configurations will be fetched if fieldstoretrieve","or empty, all configurations will be bring if fieldstoretrieve",[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
handles showing context menu on long press from a touch screen.,treat showing context menu on foresightful compress from a touch screen.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
handles showing context menu on long press from a touch screen.,handles showing context menu on longsighted press from a adjoin screen.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
"open a file, while @link #applicationfinished applicationfinishdata is","give a File, while @link #applicationfinished applicationfinishdata is",[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
has not actually been put in the @code bloomfilter .,Has Not really exist put in The @code Bloomfilter .,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
they also support a more compact serial representation via the,they also support a more compact successive representation via the,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
all fields will,All fields will,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
p bloom filters are serializable.,p flower percolate are serializable.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
this parameter is ignored if metrics are not to,this Parameter is ignore if prosody are not to,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
they also support a more compact serial representation via the,they likewise Support a more Compact serial histrionics via the,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
endpoint does not trigger a spnego authentication,endpoint act not trigger a spnego authentication,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
be fetched.,Be fetched.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
"or empty, all configurations will be fetched if fieldstoretrieve","or empty, all conformation will be fetched if fieldstoretrieve",[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
p the false positive probability @code fpp of a bloom filter is defined as the probability,p the false positive chance @code fpp of a rosiness trickle is delineate As The probability,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
"or empty, all configurations will be fetched if fieldstoretrieve","or empty, all configurations testament be convey if Fieldstoretrieve",[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
number of metrics to return.,amount Of metrics to return.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
"@link builder , users can also make verifications of the custom resource","@link constructor , Users can besides make verifications of the custom resource",[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
exact metric ids or prefixes which are then compared against metric,exact metric ids or Prefixes which are then compared against metric,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
with metricfilters which is used to decide which entities to return,with metricfilters which Is used to decide which entities to return,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
p the false positive probability @code fpp of a bloom filter is defined as the probability,p the false plus probability @code fpp of a bloom filter is defined as the probability,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
with metricfilters which is used to decide which entities to return,With metricfilters which is used to Decide which entities to return,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
exact metric ids or prefixes which are then compared against metric,accurate metric ids or prefix which are then compared against metric,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
number of metrics to return.,Number of metrics to return.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
"or empty, all configurations will be fetched if fieldstoretrieve","or empty, all configurations will be get if fieldstoretrieve",[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
handles showing context menu on long press from a touch screen.,handles showing setting card on long Press from a touch screen.,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
exact metric ids or prefixes which are then compared against metric,claim measured ids or Prefixes which are so compared against metrical,[0 0 1 0 1 0 0],Class has 26 samples (Target 100)
implementation of runtimefactory with tony runtime,effectuation of runtimefactory with tony runtime,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
builder class for omnodedetails.,constructor class for omnodedetails.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
abstract base class for @link property implementations.,abstractionist alkali class for @link property implementations.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
unit test for @link federationpolicyutils .,Unit Test for @link federationpolicyutils .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
@link statestoredriver implementation based on a filesystem.,@link statestoredriver effectuation based on A filesystem.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
handles listener management for @link valuechangelistener s and,handles hearer management for @link valuechangelistener s and,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
tests context api and @link statusreporter#getprogress via @link taskattemptcontext#getprogress api .,Tests setting Api and @link statusreporter#getprogress via @link taskattemptcontext#getprogress api .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
an orderingpolicy which orders schedulableentities for fairness see,an orderingpolicy which Orders schedulableentities for fairness see,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
mini tutorial code for,mini Tutorial codification for,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
@link statestoredriver implementation based on a filesystem.,@link Statestoredriver implementation based on a filesystem.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
"fairsharepolicy , generally, processes with lesser usage are lesser.","fairsharepolicy , generally, appendage with less usage are lesser.",[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
tests context api and @link statusreporter#getprogress via @link taskattemptcontext#getprogress api .,tests Context api and @link Statusreporter#getprogress via @link Taskattemptcontext#getprogress api .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
builder class for @link resourcerequestsjsonverifications .,Builder class for @link resourcerequestsjsonverifications .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
mini tutorial code for,miniskirt tutorial inscribe for,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
an @link inputformat for plain text files.,an @link inputformat for unmixed text files.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
test for @see returncheckertest class,prove for @see returncheckertest class,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
handles listener management for @link valuechangelistener s and,handgrip listener direction for @link valuechangelistener S and,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
common utility functions for @link logparser .,plebeian utility functions for @link Logparser .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
file system implementation of @link applicationhistorystore .,file arrangement Implementation of @link applicationhistorystore .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
abstract base class for @link property implementations.,abstract stand class for @link property implementations.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
"fairsharepolicy , generally, processes with lesser usage are lesser.","fairsharepolicy , generally, processes with less usage are lesser.",[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
benchmark of implementations of @link immutableset#hashfloodingdetected object .,benchmark of implementations of @link immutableset#hashfloodingdetected aim .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
file system implementation of @link applicationhistorystore .,file system Implementation of @link Applicationhistorystore .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
implementation of runtimefactory with tony runtime,execution of runtimefactory With Tony runtime,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
common utility functions for @link logparser .,common utility mapping for @link logparser .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
an orderingpolicy which orders schedulableentities for fairness see,an orderingpolicy which orderliness schedulableentities for loveliness see,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
shared state for @code abstractmultiselect .,shared State for @code abstractmultiselect .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
@link statestoredriver implementation based on a filesystem.,@link statestoredriver execution Based on A Filesystem.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
common utility functions for @link logparser .,plebeian Utility functions for @link logparser .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
an orderingpolicy which orders schedulableentities for fairness see,an orderingpolicy which orders schedulableentities for blondness see,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
builder class for omnodedetails.,constructor class for Omnodedetails.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
quick and dirty benchmark of @link throwables#lazystacktrace throwable .,promptly and dirty benchmark of @link throwables#lazystacktrace throwable .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
implementation of runtimefactory with tony runtime,effectuation Of runtimefactory with tony runtime,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
common utility functions for @link logparser .,coarse Utility functions for @link logparser .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
builder class for omnodedetails.,builder class for Omnodedetails.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
unit test for @link federationpolicyutils .,Unit try for @link federationpolicyutils .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
builder class for @link resourcerequestsjsonverifications .,constructor class for @link resourcerequestsjsonverifications .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
handles listener management for @link valuechangelistener s and,handles attender management for @link valuechangelistener s and,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
@link statestoredriver implementation based on a filesystem.,@link statestoredriver effectuation establish on a filesystem.,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
tests context api and @link statusreporter#getprogress via @link taskattemptcontext#getprogress api .,screen setting api and @link statusreporter#getprogress via @link taskattemptcontext#getprogress api .,[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
"fairsharepolicy , generally, processes with lesser usage are lesser.","fairsharepolicy , generally, processes with less Usage are lesser.",[1 0 0 0 1 0 0],Class has 23 samples (Target 100)
