original_text,augmented_text,label,reason
gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and gtgradverticaltreelayout classes and contains generic tree layout methods and definitions of methods the two subclasses need to redefine.,gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and Gtgradverticaltreelayout classes and comprise generic tree layout methods and Definitions of method the two subclasses need to redefine.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
is sent by an element after it is removed from the parent.,is Sent by an element after It is removed from The Parent.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
used by adding enabledebug before parsing.,Used by adding enabledebug before parsing.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
the most general stepper type is described by the stepper concept.,the most general stepper typecast is described by The hoofer concept.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
i am used by a class gtrlreleasebuilder to create a new release.,i am habituate by a class gtrlreleasebuilder to create a new Release.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
"users can configure default options that apply to all repositories from a release, or configure options for individual repositories.","users can configure nonpayment options that apply to all depository from a release, or configure options for someone repositories.",[0 0 0 0 0 1],Class has 20 samples (Target 100)
an uncommitted response should be handled as usual by the server adapter.,an unattached response should be handled as common by the host adapter.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and gtgradverticaltreelayout classes and contains generic tree layout methods and definitions of methods the two subclasses need to redefine.,Gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and gtgradverticaltreelayout classes and contains generic shoetree layout Methods and definition of methods The two subclasses take to redefine.,[0 0 0 0 0 1],Class has 20 samples (Target 100)
famixtrait models a trait as it can be found in pharo or php.,famixtrait Models a Trait as it can be chance in pharo or Php.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the form element acts as a container for input elements and buttons.,the manikin element acts as a container for input factor and buttons.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i fetch data from the diagrammer editor data source,i fetch data from The diagrammer editor datum rootage,[0 0 1 0 0 1],Class has 14 samples (Target 100)
"wapath maintains a stack of associations, one for each location or page in the path.","wapath maintains a stack of associations, one for apiece position Or page in the path.",[0 0 1 0 0 1],Class has 14 samples (Target 100)
the geometry is used to define the geometry to be drawn and the interaction area.,the geometry is utilise To define the geometry to be Drawn and the interaction area.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
famixtrait models a trait as it can be found in pharo or php.,famixtrait Models a trait as it Can be happen in pharo or php.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i am used to record text selection intervals while user drags mouse over the text editor.,i am victimised to record text choice separation while user trail mouse complete the text editor.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
additionally i play a role of a selection strategy to support single or multiple selection.,additionally i turn a use of a excerption strategy to support single or Multiple selection.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the geometry is used to define the geometry to be drawn and the interaction area.,the geometry is used to define the geometry to be draw and the interaction area.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i display a list of editors of an object in a vertical list.,i display a list of editors of an Object in a vertical list.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the geometry is used to define the geometry to be drawn and the interaction area.,the geometry Is exploited to define the geometry to be drawn and The Interaction area.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the form element acts as a container for input elements and buttons.,the manakin element acts as a container for input elements and buttons.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
is sent by buttonattribute after button is created.,is beam by buttonattribute after button is created.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
it simply render in a view an axis configuration,it simply render in a view an bloc shape,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i am used together with brtext and brtextstyler to style text.,i am used together with brtext And brtextstyler to style Text.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
it simply render in a view an axis configuration,it simply return in a View an bloc configuration,[0 0 1 0 0 1],Class has 14 samples (Target 100)
famixtrait models a trait as it can be found in pharo or php.,famixtrait modelling a Trait as it can be found in pharo or php.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the form element acts as a container for input elements and buttons.,the Form element number as a container for input elements and buttons.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i allow connector to be notified and attach its own additional handlers to newly created button,i appropriate connector to be notified and attach its own Additional handlers To Newly created button,[0 0 1 0 0 1],Class has 14 samples (Target 100)
it simply render in a view an axis configuration,it simply try in A View an axis configuration,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the form element acts as a container for input elements and buttons.,the mold element acts as a container for remark elements and buttons.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
it simply render in a view an axis configuration,it simply depict In a watch an bloc configuration,[0 0 1 0 0 1],Class has 14 samples (Target 100)
waerrorhandler catches errors and warnings and provides two methods for handling each type of exception,waerrorhandler Catches errors and warnings and provides two methods for handling Each type of elision,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i am used to record text selection intervals while user drags mouse over the text editor.,i am used to record text selection Intervals while user drags Mouse over the text editor.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
is sent by buttonattribute after button is created.,is sent by buttonattribute after Button is created.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
is sent by buttonattribute after button is created.,is sent By buttonattribute after button is created.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
"wapath maintains a stack of associations, one for each location or page in the path.","wapath maintains a stack of associations, one for apiece location Or page In the path.",[0 0 1 0 0 1],Class has 14 samples (Target 100)
i am used to record text selection intervals while user drags mouse over the text editor.,i am used to record text selection intervals while user Drags mouse over the text editor.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
"wapath maintains a stack of associations, one for each location or page in the path.","wapath maintains a muckle of Associations, one for each Location or page in the path.",[0 0 1 0 0 1],Class has 14 samples (Target 100)
i allow connector to be notified and attach its own additional handlers to newly created button,i Allow connector to be notified and attach its own additional coach To freshly created Button,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i am attached to a bloc element and define the visual structure of that bloc element.,I am attached to a bloc component And Define the ocular structure of that bloc element.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
is sent by buttonattribute after button is created.,is sent by buttonattribute After release is created.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
i fetch data from the diagrammer editor data source,i get datum from the diagrammer editor datum Source,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the form element acts as a container for input elements and buttons.,the form element acts as a container for comment Elements and Buttons.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
the form element acts as a container for input elements and buttons.,the Form element acts as a container for input elements and buttons.,[0 0 1 0 0 1],Class has 14 samples (Target 100)
"wapath maintains a stack of associations, one for each location or page in the path.","wapath maintains A stack of Associations, one for apiece location or page in the path.",[0 0 1 0 0 1],Class has 14 samples (Target 100)
