original_text,augmented_text,label,reason
"an invalid version was found, users should refer to pep 440.","an handicap version was found, users should refer To pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","An invalid version was found, users should consult to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid Version was found, users should Refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an Invalid Version was found, Users should refer to Pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid Version was Found, Users should cite to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid version was Found, users should Refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an incapacitate version Was found, users should advert To pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid edition was found, users should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an Invalid version was found, users should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an disable interpretation was found, exploiter should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid version was found, users should touch to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an disable version was found, users Should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid version was found, Users should name To pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an handicap version was found, Users should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an incapacitate version was found, users should concern to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","An invalid variation was found, users should relate to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid version was found, users should refer To pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an disable version was found, user should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
the parsed data,The parsed datum,[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","An invalid Version Was found, exploiter should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an disable Version Was found, users should name to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an handicap version was found, Users should Refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an Invalid version was found, Users should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
the parsed data,The parse information,[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an Invalid version was found, exploiter should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
the parsed data,the parse information,[1 0 0 0 1],Class has 2 samples (Target 100)
"an invalid version was found, users should refer to pep 440.","an invalid Version Was found, user should refer to pep 440.",[1 0 0 0 1],Class has 2 samples (Target 100)
"to escape the text, use the","to bunk the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to Escape the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scat The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to bunk the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape the text, Use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scat the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escape the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to flight the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To miss the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to run the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to elude the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to leakage the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to Escape The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escapism the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to run The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to outflow the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to lam the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to elude the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scat the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to run the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to lam The text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to lam the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scarper the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to dodging the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to evasion the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to evasion the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To scat the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to miss the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scat the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escapism the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To scarper the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to elude the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to miss The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to dodging the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scarper The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escapism The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To leakage the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To leakage the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape The text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escape the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to lam the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to flight the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escapism the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to leak the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to miss the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape the Text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to leakage the text, Use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escapism The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scarper the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to Escape the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To Escape the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape The text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to flight the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to Escape the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To dodging the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escape the Text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to elude The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escape The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape the Text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escape the text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scarper The Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To outflow the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To leak the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to miss the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to escape The Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to leak The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To bunk the text, Use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to Escape the Text, use The",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to flight the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to flight The text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To run the text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to scarper the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To Escape the Text, use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","to Escape the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To dodging the Text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
"to escape the text, use the","To escape the text, Use the",[1 1 0 1 0],Class has 1 samples (Target 100)
